game_date,away_team,home_team,venue,scheduled_time,status
2026-07-18,KT,LG,잠실,18:00,종료
2026-07-18,롯데,삼성,대구,18:00,종료
2026-07-18,KIA,SSG,문학,18:00,종료
2026-07-18,두산,NC,창원,18:00,종료
2026-07-18,키움,한화,대전,18:00,종료
