game_date,away_team,home_team,venue,scheduled_time,status
2026-08-13,한화,두산,잠실,19:00,종료
2026-08-13,롯데,SSG,문학,19:00,종료
2026-08-13,삼성,KIA,광주,19:00,종료
2026-08-13,KT,NC,창원,19:00,종료
2026-08-13,LG,키움,고척,19:00,종료
