game_date,away_team,home_team,venue,scheduled_time,status
2026-05-06,두산,LG,잠실,18:30,종료
2026-05-06,NC,SSG,문학,18:30,종료
2026-05-06,키움,삼성,대구,18:30,종료
2026-05-06,롯데,KT,수원,18:30,종료
2026-05-06,한화,KIA,광주,18:30,종료
