game_date,away_team,home_team,venue,scheduled_time,status
2026-06-26,KIA,두산,잠실,18:30,종료
2026-06-26,KT,삼성,대구,18:30,종료
2026-06-26,LG,롯데,사직,18:30,종료
2026-06-26,한화,SSG,문학,18:30,종료
2026-06-26,키움,NC,창원,18:30,종료
