game_date,away_team,home_team,venue,scheduled_time,status
2026-08-05,NC,두산,잠실,18:30,예정
2026-08-05,한화,삼성,대구,18:30,예정
2026-08-05,키움,롯데,사직,18:30,예정
2026-08-05,LG,SSG,문학,18:30,예정
2026-08-05,KT,KIA,광주,18:30,예정
