game_date,away_team,home_team,venue,scheduled_time,status
2026-05-16,한화,KT,수원,14:00,종료
2026-05-16,롯데,두산,잠실,17:00,종료
2026-05-16,LG,SSG,문학,17:00,종료
2026-05-16,KIA,삼성,대구,17:00,종료
2026-05-16,키움,NC,창원,17:00,종료
