game_date,away_team,home_team,venue,scheduled_time,status
2026-06-19,두산,LG,잠실,18:30,종료
2026-06-19,KIA,KT,수원,18:30,종료
2026-06-19,SSG,NC,창원,18:30,종료
2026-06-19,삼성,한화,대전,18:30,종료
2026-06-19,롯데,키움,고척,18:30,종료
