game_date,away_team,home_team,venue,scheduled_time,status
2026-06-12,롯데,LG,잠실,18:30,종료
2026-06-12,SSG,삼성,대구,18:30,종료
2026-06-12,두산,KIA,광주,18:30,종료
2026-06-12,NC,KT,수원,18:30,종료
2026-06-12,한화,키움,고척,18:30,종료
