game_date,away_team,home_team,venue,scheduled_time,status
2026-08-04,NC,두산,잠실,18:30,예정
2026-08-04,한화,삼성,대구,18:30,종료
2026-08-04,키움,롯데,사직,18:30,종료
2026-08-04,LG,SSG,문학,18:30,종료
2026-08-04,KT,KIA,광주,18:30,예정
