game_date,away_team,home_team,venue,scheduled_time,status
2026-08-26,NC,LG,잠실,18:30,종료
2026-08-26,한화,SSG,문학,18:30,종료
2026-08-26,롯데,KIA,광주,18:30,종료
2026-08-26,두산,KT,수원,18:30,종료
2026-08-26,삼성,키움,고척,18:30,종료
