game_date,away_team,home_team,venue,scheduled_time,status
2026-08-02,SSG,키움,고척,14:00,종료
2026-08-02,LG,두산,잠실,18:00,종료
2026-08-02,삼성,롯데,사직,18:00,종료
2026-08-02,한화,KT,수원,18:00,종료
2026-08-02,KIA,NC,창원,18:00,예정
