game_date,away_team,home_team,venue,scheduled_time,status
2026-08-01,LG,두산,잠실,18:00,종료
2026-08-01,삼성,롯데,사직,18:00,예정
2026-08-01,한화,KT,수원,18:00,종료
2026-08-01,KIA,NC,창원,18:00,예정
2026-08-01,SSG,키움,고척,18:00,종료
