game_date,away_team,home_team,venue,scheduled_time,status
2026-07-04,한화,LG,잠실,18:00,종료
2026-07-04,삼성,SSG,문학,18:00,종료
2026-07-04,NC,KIA,광주,18:00,종료
2026-07-04,롯데,KT,수원,18:00,종료
2026-07-04,두산,키움,고척,18:00,종료
