game_date,away_team,home_team,venue,scheduled_time,status
2026-05-09,LG,한화,대전,14:00,종료
2026-05-09,SSG,두산,잠실,17:00,종료
2026-05-09,KIA,롯데,사직,17:00,종료
2026-05-09,삼성,NC,창원,17:00,종료
2026-05-09,KT,키움,고척,17:00,종료
