game_date,away_team,home_team,venue,scheduled_time,status
2026-09-05,삼성,LG,잠실,17:00,종료
2026-09-05,한화,롯데,사직,17:00,종료
2026-09-05,두산,SSG,문학,17:00,종료
2026-09-05,KT,KIA,광주,17:00,종료
2026-09-05,NC,키움,고척,17:00,종료
