game_date,away_team,home_team,venue,scheduled_time,status
2026-05-10,SSG,두산,잠실,14:00,종료
2026-05-10,KIA,롯데,사직,14:00,종료
2026-05-10,삼성,NC,창원,14:00,종료
2026-05-10,KT,키움,고척,14:00,종료
2026-05-10,LG,한화,대전,14:00,종료
