game_date,away_team,home_team,venue,scheduled_time,status
2026-06-03,한화,두산,잠실,17:00,종료
2026-06-03,NC,삼성,대구,17:00,종료
2026-06-03,키움,SSG,문학,17:00,종료
2026-06-03,롯데,KIA,광주,17:00,종료
2026-06-03,LG,KT,수원,17:00,종료
