game_date,away_team,home_team,venue,scheduled_time,status
2026-08-14,SSG,LG,잠실,19:00,종료
2026-08-14,한화,삼성,대구,19:00,종료
2026-08-14,NC,롯데,사직,19:00,종료
2026-08-14,두산,KIA,광주,19:00,종료
2026-08-14,키움,KT,수원,19:00,종료
