game_date,away_team,home_team,venue,scheduled_time,status
2026-05-17,롯데,두산,잠실,14:00,종료
2026-05-17,LG,SSG,문학,14:00,종료
2026-05-17,KIA,삼성,대구,14:00,종료
2026-05-17,키움,NC,창원,14:00,종료
2026-05-17,한화,KT,수원,14:00,종료
