game_date,away_team,home_team,venue,scheduled_time,status
2026-07-21,NC,LG,잠실,18:30,종료
2026-07-21,SSG,롯데,사직,18:30,종료
2026-07-21,한화,KIA,광주,18:30,종료
2026-07-21,두산,KT,수원,18:30,종료
2026-07-21,삼성,키움,고척,18:30,종료
