game_date,away_team,home_team,venue,scheduled_time,status
2026-07-16,KT,LG,잠실,18:30,종료
2026-07-16,롯데,삼성,대구,18:30,종료
2026-07-16,KIA,SSG,문학,18:30,종료
2026-07-16,두산,NC,창원,18:30,종료
2026-07-16,키움,한화,대전,18:30,종료
