game_date,away_team,home_team,venue,scheduled_time,status
2026-05-19,NC,두산,잠실,18:30,종료
2026-05-19,LG,KIA,광주,18:30,종료
2026-05-19,SSG,키움,고척,18:30,종료
2026-05-19,롯데,한화,대전,18:30,종료
2026-05-19,KT,삼성,포항,18:30,종료
