game_date,away_team,home_team,venue,scheduled_time,status
2026-06-23,삼성,LG,잠실,18:30,종료
2026-06-23,NC,롯데,사직,18:30,종료
2026-06-23,SSG,KT,수원,18:30,종료
2026-06-23,두산,한화,대전,18:30,종료
2026-06-23,KIA,키움,고척,18:30,종료
