game_date,away_team,home_team,venue,scheduled_time,status
2026-07-25,삼성,두산,잠실,18:00,종료
2026-07-25,KT,롯데,사직,18:00,종료
2026-07-25,NC,SSG,문학,18:00,종료
2026-07-25,키움,KIA,광주,18:00,종료
2026-07-25,LG,한화,대전,18:00,종료
