game_date,away_team,home_team,venue,scheduled_time,status
2026-09-15,롯데,삼성,대구,18:30,종료
2026-09-15,KIA,SSG,문학,18:30,종료
2026-09-15,LG,NC,창원,18:30,종료
2026-09-15,KT,한화,대전,18:30,종료
