game_date,away_team,home_team,venue,scheduled_time,status
2026-07-23,NC,LG,잠실,18:30,종료
2026-07-23,SSG,롯데,사직,18:30,종료
2026-07-23,한화,KIA,광주,18:30,종료
2026-07-23,두산,KT,수원,18:30,예정
2026-07-23,삼성,키움,고척,18:30,종료
