game_date,away_team,home_team,venue,scheduled_time,status
2026-06-11,SSG,LG,잠실,18:30,종료
2026-06-11,두산,롯데,사직,18:30,종료
2026-06-11,삼성,KT,수원,18:30,종료
2026-06-11,KIA,한화,대전,18:30,종료
2026-06-11,NC,키움,고척,18:30,종료
