game_date,away_team,home_team,venue,scheduled_time,status
2026-05-08,SSG,두산,잠실,18:30,종료
2026-05-08,KIA,롯데,사직,18:30,종료
2026-05-08,삼성,NC,창원,18:30,종료
2026-05-08,KT,키움,고척,18:30,종료
2026-05-08,LG,한화,대전,18:30,종료
