game_date,away_team,home_team,venue,scheduled_time,status
2026-06-30,롯데,두산,잠실,18:30,종료
2026-06-30,SSG,KIA,광주,18:30,종료
2026-06-30,삼성,NC,창원,18:30,종료
2026-06-30,KT,한화,대전,18:30,예정
2026-06-30,LG,키움,고척,18:30,종료
