game_date,away_team,home_team,venue,scheduled_time,status
2026-05-30,두산,삼성,대구,14:00,종료
2026-05-30,KIA,LG,잠실,17:00,종료
2026-05-30,롯데,NC,창원,17:00,종료
2026-05-30,SSG,한화,대전,17:00,종료
2026-05-30,KT,키움,고척,17:00,종료
