game_date,away_team,home_team,venue,scheduled_time,status
2026-09-12,NC,두산,잠실,17:00,종료
2026-09-12,LG,삼성,대구,17:00,종료
2026-09-12,KIA,KT,수원,17:00,종료
2026-09-12,롯데,키움,고척,17:00,종료
