game_date,away_team,home_team,venue,scheduled_time,status
2026-08-21,롯데,두산,잠실,19:00,종료
2026-08-21,KT,SSG,문학,19:00,종료
2026-08-21,삼성,NC,창원,19:00,종료
2026-08-21,LG,한화,대전,19:00,종료
2026-08-21,KIA,키움,고척,19:00,종료
