game_date,away_team,home_team,venue,scheduled_time,status
2026-05-14,삼성,LG,잠실,18:30,종료
2026-05-14,NC,롯데,사직,18:30,종료
2026-05-14,SSG,KT,수원,18:30,종료
2026-05-14,두산,KIA,광주,18:30,종료
2026-05-14,한화,키움,고척,18:30,종료
