game_date,away_team,home_team,venue,scheduled_time,status
2026-09-10,키움,두산,잠실,18:30,종료
2026-09-10,KT,롯데,사직,18:30,종료
2026-09-10,한화,SSG,문학,18:30,종료
2026-09-10,NC,KIA,광주,18:30,종료
