game_date,away_team,home_team,venue,scheduled_time,status
2026-09-19,한화,LG,잠실,17:00,종료
2026-09-19,삼성,롯데,사직,17:00,종료
2026-09-19,두산,KT,수원,17:00,종료
2026-09-19,KIA,NC,창원,17:00,종료
