game_date,away_team,home_team,venue,scheduled_time,status
2026-06-20,두산,LG,잠실,17:00,종료
2026-06-20,KIA,KT,수원,17:00,종료
2026-06-20,SSG,NC,창원,17:00,종료
2026-06-20,삼성,한화,대전,17:00,종료
2026-06-20,롯데,키움,고척,17:00,종료
