game_date,away_team,home_team,venue,scheduled_time,status
2026-07-03,한화,LG,잠실,18:30,종료
2026-07-03,삼성,SSG,문학,18:30,종료
2026-07-03,NC,KIA,광주,18:30,종료
2026-07-03,롯데,KT,수원,18:30,종료
2026-07-03,두산,키움,고척,18:30,종료
