game_date,away_team,home_team,venue,scheduled_time,status
2026-05-31,KIA,LG,잠실,14:00,종료
2026-05-31,두산,삼성,대구,14:00,종료
2026-05-31,롯데,NC,창원,14:00,종료
2026-05-31,SSG,한화,대전,14:00,종료
2026-05-31,KT,키움,고척,14:00,종료
