game_date,away_team,home_team,venue,scheduled_time,status
2026-05-22,키움,LG,잠실,18:30,종료
2026-05-22,삼성,롯데,사직,18:30,종료
2026-05-22,SSG,KIA,광주,18:30,종료
2026-05-22,NC,KT,수원,18:30,종료
2026-05-22,두산,한화,대전,18:30,종료
