game_date,away_team,home_team,venue,scheduled_time,status
2026-05-23,키움,LG,잠실,14:00,종료
2026-05-23,삼성,롯데,사직,17:00,종료
2026-05-23,SSG,KIA,광주,17:00,종료
2026-05-23,NC,KT,수원,17:00,종료
2026-05-23,두산,한화,대전,17:00,종료
